test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
3613360765,53956093,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2018-02-01 00:01:17","223.24.180.xxx",19154,4217,41,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok","13.75551","100.50269",1.35763,"True Internet","1","TH 3G+","520","0",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","10138036",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10200"
3613360766,164363173,"samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQI8:user/release-keys","2018-02-01 00:01:17","112.215.170.xxx",319,6025,42,"Depok","Indonesia","ID",-6.4025,106.7942,"Gunadarma University","Indonesia","ID","West Java","JB","Serpong","-6.29079","106.66594",11.7239,"PT Excelcomindo Pratama","1","XL Axiata","510","11",15,15,"samsung","a3xelte","samsungexynos7580","NRD90M","samsung","SM-A310F","a3xeltexx","","120486917",1,"South Tangerang, South Tangerang City, Banten, Indonesia","South Tangerang","locality","Indonesia","ID","Banten","South Tangerang City","","15321"
3613360768,153853687,"Xiaomi/kate/kate:6.0.1/MMB29M/V8.5.3.0.MHRMIED:user/release-keys","2018-02-01 00:01:17","95.153.131.xxx",44642,6229,39,"Aksay","Russian Federation","RU",47.2606,39.8706,"Timernet","Russia","RU","Rostov Oblast","ROS","Kirovskaya","46.97658","40.04656",21.3201,"MTS PJSC","1","MTS RUS","250","1",15,15,"Xiaomi","kate","qcom","MMB29M","Xiaomi","Redmi Note 3","kate","","135693107",1,"Kirovskaya, Rostovskaya oblast', Russia","Kirovskaya","locality","Russia","RU","Rostov Oblast","Kagalnitsky District","","347709"
3613360769,154556673,"samsung/zenltexx/zenlte:6.0.1/MMB29K/G928FXXS2BPH2:user/release-keys","2018-02-01 00:01:17","151.19.137.xxx",70414,13874,47,"Arezzo","Italy","IT",43.4667,11.8833,"IVO by D.t.s. S.r.l.","Italy","IT","UNKNOWN","??","UNKNOWN","43.14790","12.10970",24.8221,"Wind Telecomunicazioni","1","I WIND","222","88",15,15,"samsung","zenlte","samsungexynos7420","MMB29K","samsung","SM-G928F","zenltexx","","104974599",2,"Italy","Italy","country","Italy","IT","","","",""
3613360772,182729691,"Verizon/heroqltevzw/heroqltevzw:7.0/NRD90M/G930VVRU4BQK2:user/release-keys","2018-02-01 00:01:18","174.238.130.xxx",69370,20801,17,"Tempe, AZ","United States","US",33.4294,-111.9431,"Verizon","United States","US","Arizona","AZ","Surprise","33.58555","-112.35215",25.9468,"VERIZON WIRELESS","1","Verizon Wireless","311","480",15,15,"Verizon","heroqltevzw","qcom","NRD90M","samsung","SM-G930V","heroqltevzw","6146319","",1,"Surprise, AZ, USA","Surprise","locality","United States","US","Arizona","Maricopa County","","85379"
3613360775,163390342,"lge/m216_global_com/m216:5.1.1/LMY47V/160511857b84f:user/release-keys","2018-02-01 00:01:18","27.60.18.xxx",10882,994,45,"Udaipur","India","IN",24.5800,73.6800,"Den Networks ltd","India","IN","Rajasthan","RJ","Pratapgarh","24.03479","74.77845",78.8476,"Airtel","1","AIRTEL","404","70",15,15,"lge","m216","m216","LMY47V","LGE","LG-K420","m216_global_com","","224256268",1,"Pratapgarh, Rajasthan, India","Pratapgarh","locality","India","IN","Rajasthan","Pratapgarh","","312605"
3613360776,126572690,"asus/WW_Z00L/ASUS_Z00L_63:6.0.1/MMB29P/WW_user_21.40.1220.2179_20170803:user/release-keys","2018-02-01 00:01:18","185.29.97.xxx",10953,17656,50,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Lazio","62","Lido di Ostia","41.74188","12.29009",15.3854,"Postecom S.p.a.","1","PosteMobile","222","88",15,15,"asus","ASUS_Z00L_63","qcom","MMB29P","asus","ASUS_Z00LD","WW_Z00L","","81420808",1,"Rome, Metropolitan City of Rome, Italy","Rome","administrative_area_level_3","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00124"
3613360778,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-02-01 00:01:18","192.141.244.xxx",34822,48324,19,"Tultitlán","Mexico","MX",19.6450,-99.1694,"Altán Redes","Mexico","MX","State of Mexico","MEX","Metepec","19.25653","-99.59856",38.8007,"ALTAN REDES, S.A.P.I. de C. V.","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Metepec, Méx., Mexico","Metepec","locality","Mexico","MX","State of Mexico","Metepec","","52140"
3613360779,64884317,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2018-02-01 00:01:18","27.55.99.xxx",23222,2495,33,"Nonthaburi","Thailand","TH",13.8621,100.5144,"TrueMove H","Thailand","TH","Nonthaburi","12","Nonthaburi","13.85564","100.54008",1.78155,"True Internet","1","TH 3G+","520","0",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","726256",1,"Nonthaburi, Mueang Nonthaburi District, Nonthaburi, Thailand","Nonthaburi","locality","Thailand","TH","Nonthaburi","Mueang Nonthaburi District","","11000"
3613360781,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-02-01 00:01:18","85.59.40.xxx",46802,45436,4,"Madrid","Spain","ES",40.4000,-3.6833,"Orange","Spain","ES","Community of Madrid","MD","Madrid","40.41348","-3.71895",2.09639,"Orange Espana","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Madrid, Madrid, Spain","Madrid","locality","Spain","ES","Community of Madrid","Madrid","Área Metropolitalitana y Corredor del Henares, Madrid","28005"
3613360782,181065194,"Sony/G8342/G8342:8.0.0/47.1.A.8.49/3744219090:user/release-keys","2018-02-01 00:01:18","49.219.145.xxx",6226,4,33,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Mobile","Taiwan","TW","Taipei City","TPE","Taipei","25.06131","121.49535",3.06738,"Taiwan Fixed Network","1","台灣大哥大","466","97",15,15,"Sony","G8342","qcom","47.1.A.8.49","Sony","G8342","G8342","","61704069",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","241"
3613360784,123327412,"Letv/Le1s_IN/X3_HK:6.0/DHXOSOP5801911241S/1479990092:user/release-keys","2018-02-01 00:01:18","1.39.184.xxx",889,476,112,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Karnataka","KA","Bengaluru","12.93409","77.53448",184.694,"Vodafone India","1","Vodafone IN","404","86",17,17,"LeEco","x3","mt6795","NJH47F","LeEco","Le 1s","crdroid_x3","","20655446",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560085"
3613360785,173712885,"alps/full_br6735m_65u_s_l1/br6735m_65u_s_l1:5.1/LMY47D/1469014156:user/test-keys","2018-02-01 00:01:18","46.133.200.xxx",9371,4536,26,"Kiev","Ukraine","UA",50.4500,30.5233,"Cosmonova","Ukraine","UA","Kyiv city","30","Kiev","50.43330","30.51670",1.19122,"PrJSC MTS UKRAINE","1","vodafone UA","255","1",17,17,"HOMTOM","HT7 Pro","mt6735","LMY47D","HOMTOM","HT7 Pro","HT7 Pro","","109144442",2,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000"
3613360792,136633823,"samsung/j3xltedd/j3xlte:5.1.1/LMY47V/J320FDDU0AQJ2:user/release-keys","2018-02-01 00:01:18","106.76.151.xxx",4086,7131,76,"Agra","India","IN",27.1767,78.0081,"Tripleplay Broadband Pvt Ltd","India","IN","Uttar Pradesh","UP","Jhansi","25.44388","78.57975",124.99,"Idea Cellular","1","IDEA","404","89",15,15,"samsung","j3xlte","sc8830","LMY47V","samsung","SM-J320F","j3xltedd","","11658538",1,"Jhansi, Uttar Pradesh 284001, India","Jhansi","locality","India","IN","Uttar Pradesh","Jhansi","","284002"
3613360795,60886615,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2018-02-01 00:01:19","223.24.91.xxx",9811,2508,37,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok","13.70735","100.38167",7.439,"True Internet","1","TRUE 3G+","520","4",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","131174008",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10160"
3613360797,156392244,"samsung/on5xeltedx/on5xelte:7.0/NRD90M/G570YDXU1BQJ1:user/release-keys","2018-02-01 00:01:19","223.24.68.xxx",2421,1038,18,"Nonthaburi","Thailand","TH",13.8621,100.5144,"AIS","Thailand","TH","Nonthaburi","12","Pak Kret","13.90811","100.55357",4.12905,"True Internet","1","TRUE-H","520","0",15,15,"samsung","on5xelte","samsungexynos7570","NRD90M","samsung","SM-G570Y","on5xeltedx","","7772191",1,"Pak Kret, Pak Kret District, Nonthaburi, Thailand","Pak Kret","locality","Thailand","TH","Nonthaburi","Pak Kret District","","11120"
3613360799,194273748,"Xiaomi/santoni/santoni:6.0.1/MMB29M/V8.2.12.0.MAMMIEA:user/release-keys","2018-02-01 00:01:19","49.35.250.xxx",29,12,53,"Kalyan","India","IN",19.2403,73.1305,"Speedonet Broadband","India","IN","Maharashtra","MH","Dhandharphal","19.65153","74.06147",67.0541,"Jio","1","Jio 4G","405","864",15,15,"Xiaomi","santoni","qcom","MMB29M","Xiaomi","Redmi 4","santoni","","3877168",1,"Ganeshkhind, Maharashtra, India","Ganeshkhind","locality","India","IN","Maharashtra","Nashik","Sinnar Taluka","422605"
3613360806,179317365,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:01:19","77.136.17.xxx",37623,5797,39,"Paris","France","FR",48.8742,2.3470,"SFR SAS","France","FR","UNKNOWN","??","UNKNOWN","48.85820","2.33870",1.16931,"SFR","1","SFR altice","208","10",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","128514058",2,"France","France","country","France","FR","","","",""
3613360811,180709114,"samsung/goyairis3ginu/goyairis3g:5.1.1/LMY47X/T116IRDDU1BQK4:user/release-keys","2018-02-01 00:01:19","106.76.70.xxx",784,3349,64,"Ahmedabad","India","IN",23.0300,72.5800,"Shrinathji Netsol India (P) Ltd","India","IN","Gujarat","GJ","Mahemdavad","22.82116","72.76293",18.5604,"Idea Cellular","1","IDEA","404","24",17,17,"samsung","goyairis3g","qcom","LMY47X","samsung","SM-T116IR","goyairis3ginu","","13977515",1,"Mahemdabad, Gujarat 387130, India","Mahemdabad","locality","India","IN","Gujarat","Kheda","","387130"
3613360820,194629703,"OPPO/CPH1701/CPH1701:6.0.1/MMB29M/1511440347:user/release-keys","2018-02-01 00:01:19","106.204.122.xxx",7710,6702,34,"Gurgaon","India","IN",28.4615,77.0178,"True Broadband","India","IN","Haryana","HR","Badli","28.58330","76.81670",14.8441,"BHARTI Airtel","1","AirTel","404","2",15,15,"OPPO","CPH1701","qcom","MMB29M","OPPO","CPH1701","CPH1701","","230870018",2,"Badli, Haryana 124105, India","Badli","locality","India","IN","Haryana","Jhajjar","","124105"
3613360823,101468593,"HONOR/ATH-AL00/HWATH:5.1.1/HONORATH-AL00/C00B200:user/release-keys","2018-02-01 00:01:19","61.158.149.xxx",69206,28428,18,"Zhengzhou","China","CN",34.7667,113.6500,"China unicom henan branch","China","CN","Henan","HA","Zhengzhou","34.82748","113.66925",4.34399,"China Unicom Liaoning","1","中国联通","460","1",15,15,"HONOR","HWATH","qcom","HONORATH-AL00","HUAWEI","ATH-AL00","ATH-AL00","","67261490",1,"Zhengzhou, Henan, China","Zhengzhou","locality","China","CN","Henan","","","450045"
3613360824,139522053,"samsung/heroltexx/herolte:7.0/NRD90M/G930FXXS1DQLB:user/release-keys","2018-02-01 00:01:19","46.230.141.xxx",24269,3799,18,"Oslo","Norway","NO",59.9494,10.7564,"Get AS","Norway","NO","Akershus","02","Holen","59.55852","10.84604",27.2171,"Netett Sverige AB","1","ice.net","242","2",15,15,"samsung","herolte","samsungexynos8890","NRD90M","samsung","SM-G930F","heroltexx","","33316620",1,"Hobøl, Norway","Hobøl","administrative_area_level_2","Norway","NO","Ostfold","Hobøl","","1827"
3613360829,128693868,"SMARTISAN/icesky_msm8992/icesky_msm8992:5.1.1/LMY47V/16:user/release-keys","2018-02-01 00:01:20","1.86.133.xxx",3792,13038,35,"Xi'an","China","CN",34.2667,108.9000,"Xi'an branch,Chinaunicom","China","CN","Shaanxi","SN","Xianyang","34.33780","108.70260",12.3051,"China Telecom SHAANXI","1","CHN-CT","460","11",15,15,"SMARTISAN","icesky_msm8992","qcom","LMY47V","smartisan","SM801","icesky_msm8992","36372","",2,"Xianyang, Shaanxi, China","Xianyang","locality","China","CN","Shaanxi","","","712000"
3613360830,187568365,"samsung/dream2ltexx/dream2lte:7.0/NRD90M/G955FXXU1AQK7:user/release-keys","2018-02-01 00:01:20","31.0.64.xxx",61442,30910,23,"Krakow","Poland","PL",50.0614,19.9383,"S-Net Sp. z o.o.","Poland","PL","Lesser Poland Voivodeship","MA","Trzemesnia","49.83545","20.01667",16.0137,"Polkomtel Sp. z o.o.","1","Plus","260","1",15,15,"samsung","dream2lte","samsungexynos8895","NRD90M","samsung","SM-G955F","dream2ltexx","","6178307",1,"Gmina Myślenice, Poland","Gmina Myślenice","administrative_area_level_3","Poland","PL","Lesser Poland Voivodeship","Myślenice County","Gmina Myślenice","34"
3613360835,184940066,"samsung/gracerltexx/gracerlte:7.0/NRD90M/N935FXXS2ARA1:user/release-keys","2018-02-01 00:01:20","1.47.106.xxx",76245,12309,26,"Bangkok","Thailand","TH",13.7500,100.4833,"DTAC","Thailand","TH","Sakon Nakhon","47","Sakon Nakhon","17.15046","104.15686",339.538,"Total Access Communication PLC","1","DTAC","520","18",15,15,"samsung","gracerlte","samsungexynos8890","NRD90M","samsung","SM-N935F","gracerltexx","","63119363",1,"Ngio Don, Mueang Sakon Nakhon District, Sakon Nakhon, Thailand","Ngio Don","locality","Thailand","TH","Sakon Nakhon","Mueang Sakon Nakhon District","","47000"
3613360838,151596422,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V8.0.6.0.LHOMIDG:user/release-keys","2018-02-01 00:01:20","42.106.24.xxx",3357,660,70,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Rajasthan","RJ","Pilani","28.36098","75.58958",101.208,"Vodafone India","1","Vodafone IN","404","60",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","218478081",1,"Vidyavihar, Rajasthan, India","Vidyavihar","locality","India","IN","Rajasthan","Jhunjhunu","","333031"
3613360848,186269562,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU3BRA2:user/release-keys","2018-02-01 00:01:20","101.138.125.xxx",33765,8719,19,"Taipei","Taiwan","TW",25.0333,121.5333,"Asia Pacific Telecom","Taiwan","TW","Taiwan Province","04","Chiayi","23.49948","120.45085",126.154,"Asia Pacific Telecom","1","GT 4G","466","5",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","153754388",1,"Chiayi, West District, Chiayi City, Taiwan 600","Chiayi","locality","Taiwan","TW","Taiwan Province","Chiayi City","East District","600"
3613360851,90560625,"samsung/kccat6xx/kccat6:5.0.2/LRX22G/G901FXXU1BOE2:user/release-keys","2018-02-01 00:01:20","95.153.130.xxx",5989,1988,43,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"MTS Macro-Region South","Russia","RU","Rostov Oblast","ROS","Khapry","47.27733","39.40600",156.64,"MTS PJSC","1","MTS RUS","250","1",11,17,"samsung","kccat6","qcom","LRX22G","samsung","SM-G901F","kccat6xx","","108916185",1,"Khapry, Rostovskaya oblast', Russia","Khapry","locality","Russia","RU","Rostov Oblast","Myasnikovsky District","","346810"
3613360856,175169674,"samsung/greatltexx/greatlte:8.0.0/R16NW/N950FXXU3CRAF:user/release-keys","2018-02-01 00:01:20","121.54.44.xxx",15017,14739,29,"Makati","Philippines","PH",14.5500,121.0300,"Smart Communications Inc.","Philippines","PH","Metro Manila","00","Taguig","14.55251","121.04451",0.986933,"Smart Broadband","1","SMART GOLD 3G","515","3",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","28771175",1,"Taguig, Metro Manila, Philippines","Taguig","locality","Philippines","PH","Metro Manila","","",""
3613360858,194049888,"HONOR/STF-L09/HWSTF:7.0/HUAWEISTF-L09/C432B183:user/release-keys","2018-02-01 00:01:20","109.245.38.xxx",31417,19885,19,"Belgrade","Serbia","RS",44.8206,20.4622,"Radijus Vektor","Serbia","RS","Vojvodina","VO","Sremska Mitrovica","44.96734","19.61341",42.8121,"Telenor d.o.o. Beograd","1","Telenor","220","1",15,15,"HONOR","HWSTF","hi3660","HUAWEISTF-L09","HUAWEI","STF-L09","STF-L09","","1634847",1,"Sremska Mitrovica, Serbia","Sremska Mitrovica","locality","Serbia","RS","Vojvodina","Srem District","",""
3613360865,124755233,"OnePlus/OnePlus3/OnePlus3:7.1.1/NMF26F/10122109:user/release-keys","2018-02-01 00:01:21","109.40.64.xxx",109063,58911,17,"Dusseldorf","Germany","DE",51.2256,6.7828,"LWLcom GmbH","Germany","DE","North Rhine-Westphalia","NW","Hilden","51.16337","6.93657",7.93472,"Vodafone GmbH","1","Vodafone.de","262","2",15,15,"OnePlus","OnePlus3","qcom","NJH47F","OnePlus","ONEPLUS A3003","lineage_oneplus3","","10794509",1,"Hilden, Germany","Hilden","locality","Germany","DE","North Rhine-Westphalia","Düsseldorf","Mettmann","40723"
3613360873,175047672,"asus/WW_Z016/Z016:7.0/NRD90M/WW_user_5.17.44.68_20180111:user/release-keys","2018-02-01 00:01:21","101.139.181.xxx",2932,2155,38,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Mobile","Taiwan","TW","Taipei City","TPE","Taipei","25.04180","121.49660",2.37425,"Asia Pacific Telecom","1","GT 4G","466","5",15,15,"asus","Z016","qcom","NRD90M","asus","ASUS_Z016D","WW_Z016","","181766178",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
3613360875,194629438,"asus/WW_Phone/ASUS_X00IDB:7.1.1/NMF26F/14.2016.1712.226-20180103:user/release-keys","2018-02-01 00:01:21","180.217.107.xxx",3670,14278,19,"New Taipei","Taiwan","TW",25.0111,121.4458,"NCIC Telcom","Taiwan","TW","Taipei City","TPE","Taipei","24.93629","121.37373",6.86999,"Vibo Telecom","1","台灣之星","466","89",15,15,"asus","ASUS_X00IDB","qcom","NMF26F","asus","ASUS_X00ID","WW_Phone","","60677635",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","237"
3613360878,98349251,"Sony/D5803/D5803:6.0.1/23.5.A.1.291/2769308465:user/release-keys","2018-02-01 00:01:21","95.153.132.xxx",3154,5198,34,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"MTS Macro-Region South","Russia","RU","Krasnodar Krai","KDA","Krasnodar","45.05669","38.96763",1.61865,"MTS PJSC","1","MTS RUS","250","1",15,15,"Sony","D5803","qcom","23.5.A.1.291","Sony","D5803","D5803","","115244587",1,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350049"
3613360888,194546881,"Elephone/full_s7_4g/s7_4g:7.1.1/NMF26O/1508287900:user/release-keys","2018-02-01 00:01:21","213.143.50.xxx",9746,178,62,"Barcelona","Spain","ES",41.3857,2.1699,"Orange","Spain","ES","Catalonia","CT","Barcelona","41.39840","2.17410",0.905037,"Orange Espana","1","MASmovil","214","3",15,15,"Elephone","s7_4g","mt6797","NMF26O","Elephone","S7","full_s7_4g","","179251980",2,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08013"
3613360889,194301386,"xiaomi/tissot/tissot_sprout:8.0.0/OPR1.170623.026/8.1.10:user/release-keys","2018-02-01 00:01:21","42.153.36.xxx",3635,3858,27,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur","3.14733","101.68318",0.870662,"Webe Digital Sdn. Bhd.","1","unifi","502","19",17,17,"xiaomi","tissot_sprout","qcom","OPR1.170623.026","Xiaomi","Mi A1","tissot","","8737150",1,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50480"
3613360892,193210636,"Meizu/M1621/M1621:6.0/MRA58K/1490176951:user/release-keys","2018-02-01 00:01:21","31.173.83.xxx",14956,2418,17,"Moscow","Russian Federation","RU",55.7517,37.6178,"Megafon","Russia","RU","Moscow","MOW","Moscow","55.75220","37.61560",0.0923921,"PJSC MegaFon","1","MegaFon","250","2",15,15,"Meizu","M5Note","mt6755","MRA58K","Meizu","M5 Note","meizu_M5 Note","","198195973",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","125009"
3613360893,192782894,"OnePlus/OnePlus5/OnePlus5:8.0.0/OPR6.170623.013/12251519:user/release-keys","2018-02-01 00:01:21","106.77.38.xxx",365,620,179,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","India","IN","Maharashtra","MH","Pune","18.51401","73.81545",2.73997,"Idea Cellular","1","IDEA","404","22",17,17,"OnePlus","OnePlus5","qcom","OPR6.170623.013","OnePlus","ONEPLUS A5000","OnePlus5","","8436920",1,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411038"
3613360895,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-02-01 00:01:21","81.0.28.xxx",335526,317879,3,"Madrid","Spain","ES",40.4000,-3.6833,"Orange","Spain","ES","Community of Madrid","MD","Torrejón de Ardoz","40.46038","-3.46217",12.3694,"Ibercom Telecom","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Torrejón de Ardoz, Madrid, Spain","Torrejón de Ardoz","locality","Spain","ES","Community of Madrid","Madrid","Área Metropolitalitana y Corredor del Henares, Torrejón de Ardoz","28850"
